[[-1,98	17,00	15,02	4,87	1,26	0,00], [-2,98	17,00	14,02	4,88	2,52	0,00], [-3,98	19,00	15,02	4,78	2,12	0,00], [(0,00) -2,98	21,00	18,02 (2,00)	4,68	0,13	0,00]]
[[-1,98	17,00	15,02	4,87	1,26	0,00], [-2,98	17,00	14,02	4,88	2,52	0,00], [-3,98	19,00	15,02	4,78	2,12	0,00], [(0,00) -2,98	20,00	17,02 (1,00)	4,72	0,93	0,00]]
[[-1,98	17,00	15,02	4,87	1,26	0,00], [-2,98	17,00	14,02	4,88	2,52	0,00], [-3,98	19,00	15,02	4,78	2,12	0,00], [(0,00) -2,98	19,00	16,02 (0,00)	4,76	1,73	0,00]]
[[-1,98	16,00	14,02	4,95	2,09	0,00], [-3,98	19,00	15,02	4,78	1,70	0,00], [-2,98	18,00	15,02	4,82	2,12	0,00], [(0,00) -2,98	24,00	21,02 (5,00)	4,62	2,17	0,00]]
[[-1,98	16,00	14,02	4,95	2,09	0,00], [-3,98	19,00	15,02	4,78	1,70	0,00], [-2,98	18,00	15,02	4,82	2,12	0,00], [(0,00) -2,98	23,00	20,02 (4,00)	4,64	1,40	0,00]]
[[-1,98	16,00	14,02	4,95	2,09	0,00], [-3,98	19,00	15,02	4,78	1,70	0,00], [-2,98	18,00	15,02	4,82	2,12	0,00], [(0,00) -2,98	22,00	19,02 (3,00)	4,66	0,66	0,00]]
[[-1,98	16,00	14,02	4,95	2,09	0,00], [-3,98	19,00	15,02	4,78	1,70	0,00], [-2,98	18,00	15,02	4,82	2,12	0,00], [(0,00) -2,98	21,00	18,02 (2,00)	4,68	0,12	0,00]]
[[-1,98	16,00	14,02	4,95	2,09	0,00], [-3,98	19,00	15,02	4,78	1,70	0,00], [-2,98	18,00	15,02	4,82	2,12	0,00], [(0,00) -2,98	20,00	17,02 (1,00)	4,72	0,93	0,00]]
[[-1,98	16,00	14,02	4,95	2,09	0,00], [-3,98	19,00	15,02	4,78	1,70	0,00], [-2,98	18,00	15,02	4,82	2,12	0,00], [(0,00) -2,98	19,00	16,02 (0,00)	4,76	1,73	0,00]]
[[-1,98	16,00	14,02	4,95	2,09	0,00], [-3,98	19,00	15,02	4,78	1,70	0,00], [-2,98	14,00	11,02	5,17	5,51	0,00], [(0,00) -6,98	23,00	16,02 (0,00)	4,70	2,01	0,00]]
[[-1,98	16,00	14,02	4,95	2,09	0,00], [-3,98	18,00	14,02	4,83	2,52	0,00], [-3,98	19,00	15,02	4,78	2,12	0,00], [(0,00) -2,98	24,00	21,02 (5,00)	4,62	2,17	0,00]]
[[-1,98	16,00	14,02	4,95	2,09	0,00], [-3,98	18,00	14,02	4,83	2,52	0,00], [-3,98	19,00	15,02	4,78	2,12	0,00], [(0,00) -2,98	23,00	20,02 (4,00)	4,64	1,40	0,00]]
[[-1,98	16,00	14,02	4,95	2,09	0,00], [-3,98	18,00	14,02	4,83	2,52	0,00], [-3,98	19,00	15,02	4,78	2,12	0,00], [(0,00) -2,98	22,00	19,02 (3,00)	4,66	0,66	0,00]]
[[-1,98	16,00	14,02	4,95	2,09	0,00], [-3,98	18,00	14,02	4,83	2,52	0,00], [-3,98	19,00	15,02	4,78	2,12	0,00], [(0,00) -2,98	21,00	18,02 (2,00)	4,68	0,12	0,00]]
[[-1,98	16,00	14,02	4,95	2,09	0,00], [-3,98	18,00	14,02	4,83	2,52	0,00], [-3,98	19,00	15,02	4,78	2,12	0,00], [(0,00) -2,98	20,00	17,02 (1,00)	4,72	0,93	0,00]]
[[-1,98	16,00	14,02	4,95	2,09	0,00], [-3,98	18,00	14,02	4,83	2,52	0,00], [-3,98	19,00	15,02	4,78	2,12	0,00], [(0,00) -2,98	19,00	16,02 (0,00)	4,76	1,72	0,00]]
[[-1,98	16,00	14,02	4,95	2,09	0,00], [-3,98	18,00	14,02	4,83	2,52	0,00], [-3,98	18,00	14,02	4,83	2,94	0,00], [(0,00) -3,98	24,00	20,02 (4,00)	4,63	1,34	0,00]]
[[-1,98	16,00	14,02	4,95	2,09	0,00], [-3,98	18,00	14,02	4,83	2,52	0,00], [-3,98	18,00	14,02	4,83	2,94	0,00], [(0,00) -3,98	23,00	19,02 (3,00)	4,65	0,58	0,00]]
[[-1,98	16,00	14,02	4,95	2,09	0,00], [-3,98	18,00	14,02	4,83	2,52	0,00], [-3,98	18,00	14,02	4,83	2,94	0,00], [(0,00) -3,98	22,00	18,02 (2,00)	4,67	0,17	0,00]]
[[-1,98	16,00	14,02	4,95	2,09	0,00], [-3,98	18,00	14,02	4,83	2,52	0,00], [-3,98	18,00	14,02	4,83	2,94	0,00], [(0,00) -3,98	21,00	17,02 (1,00)	4,69	0,95	0,00]]
[[-1,98	16,00	14,02	4,95	2,09	0,00], [-3,98	18,00	14,02	4,83	2,52	0,00], [-3,98	18,00	14,02	4,83	2,94	0,00], [(0,00) -3,98	20,00	16,02 (0,00)	4,73	1,75	0,00]]
[[-1,98	16,00	14,02	4,95	2,09	0,00], [-3,98	18,00	14,02	4,83	2,52	0,00], [-3,98	16,00	12,02	4,98	4,61	0,00], [(0,00) -5,98	22,00	16,02 (0,00)	4,70	1,85	0,00]]
[[-1,98	16,00	14,02	4,95	2,09	0,00], [-3,98	15,00	11,02	5,08	5,07	0,00], [-6,98	22,00	15,02	4,72	2,33	0,00], [(0,00) -2,98	24,00	21,02 (5,00)	4,62	1,96	0,00]]
[[-1,98	16,00	14,02	4,95	2,09	0,00], [-3,98	15,00	11,02	5,08	5,07	0,00], [-6,98	22,00	15,02	4,72	2,33	0,00], [(0,00) -2,98	23,00	20,02 (4,00)	4,64	1,20	0,00]]
[[-1,98	16,00	14,02	4,95	2,09	0,00], [-3,98	15,00	11,02	5,08	5,07	0,00], [-6,98	22,00	15,02	4,72	2,33	0,00], [(0,00) -2,98	22,00	19,02 (3,00)	4,66	0,46	0,00]]
[[-1,98	16,00	14,02	4,95	2,09	0,00], [-3,98	15,00	11,02	5,08	5,07	0,00], [-6,98	22,00	15,02	4,72	2,33	0,00], [(0,00) -2,98	21,00	18,02 (2,00)	4,68	0,33	0,00]]
[[-1,98	16,00	14,02	4,95	2,09	0,00], [-3,98	15,00	11,02	5,08	5,07	0,00], [-6,98	22,00	15,02	4,72	2,33	0,00], [(0,00) -2,98	20,00	17,02 (1,00)	4,72	1,14	0,00]]
[[-1,98	16,00	14,02	4,95	2,09	0,00], [-3,98	15,00	11,02	5,08	5,07	0,00], [-6,98	22,00	15,02	4,72	2,33	0,00], [(0,00) -2,98	19,00	16,02 (0,00)	4,76	1,93	0,00]]
[[-1,98	15,00	13,02	5,05	2,95	0,00], [-4,98	19,00	14,02	4,79	2,55	0,00], [-3,98	18,00	14,02	4,83	2,98	0,00], [(0,00) -3,98	24,00	20,02 (4,00)	4,63	1,31	0,00]]
[[-1,98	15,00	13,02	5,05	2,95	0,00], [-4,98	19,00	14,02	4,79	2,55	0,00], [-3,98	18,00	14,02	4,83	2,98	0,00], [(0,00) -3,98	23,00	19,02 (3,00)	4,65	0,54	0,00]]
[[-1,98	15,00	13,02	5,05	2,95	0,00], [-4,98	19,00	14,02	4,79	2,55	0,00], [-3,98	18,00	14,02	4,83	2,98	0,00], [(0,00) -3,98	22,00	18,02 (2,00)	4,67	0,20	0,00]]
[[-1,98	15,00	13,02	5,05	2,95	0,00], [-4,98	19,00	14,02	4,79	2,55	0,00], [-3,98	18,00	14,02	4,83	2,98	0,00], [(0,00) -3,98	21,00	17,02 (1,00)	4,69	0,99	0,00]]
[[-1,98	15,00	13,02	5,05	2,95	0,00], [-4,98	19,00	14,02	4,79	2,55	0,00], [-3,98	18,00	14,02	4,83	2,98	0,00], [(0,00) -3,98	20,00	16,02 (0,00)	4,73	1,79	0,00]]
[[-1,98	15,00	13,02	5,05	2,95	0,00], [-4,98	19,00	14,02	4,79	2,55	0,00], [-3,98	17,00	13,02	4,90	3,81	0,00], [(0,00) -4,98	21,00	16,02 (0,00)	4,71	1,83	0,00]]
[[-1,98	15,00	13,02	5,05	2,95	0,00], [-4,98	18,00	13,02	4,85	3,37	0,00], [-4,98	19,00	14,02	4,79	2,98	0,00], [(0,00) -3,98	24,00	20,02 (4,00)	4,63	1,31	0,00]]
[[-1,98	15,00	13,02	5,05	2,95	0,00], [-4,98	18,00	13,02	4,85	3,37	0,00], [-4,98	19,00	14,02	4,79	2,98	0,00], [(0,00) -3,98	23,00	19,02 (3,00)	4,65	0,54	0,00]]
[[-1,98	15,00	13,02	5,05	2,95	0,00], [-4,98	18,00	13,02	4,85	3,37	0,00], [-4,98	19,00	14,02	4,79	2,98	0,00], [(0,00) -3,98	22,00	18,02 (2,00)	4,67	0,20	0,00]]
[[-1,98	15,00	13,02	5,05	2,95	0,00], [-4,98	18,00	13,02	4,85	3,37	0,00], [-4,98	19,00	14,02	4,79	2,98	0,00], [(0,00) -3,98	21,00	17,02 (1,00)	4,69	0,99	0,00]]
[[-1,98	15,00	13,02	5,05	2,95	0,00], [-4,98	18,00	13,02	4,85	3,37	0,00], [-4,98	19,00	14,02	4,79	2,98	0,00], [(0,00) -3,98	20,00	16,02 (0,00)	4,73	1,79	0,00]]
[[-1,98	14,00	12,02	5,16	3,81	0,00], [-5,98	20,00	14,02	4,77	2,64	0,00], [-3,98	19,00	15,02	4,78	2,25	0,00], [(0,00) -2,98	19,00	16,02 (0,00)	4,76	1,85	0,00]]
[[-1,98	14,00	12,02	5,16	3,81	0,00], [-5,98	20,00	14,02	4,77	2,64	0,00], [-3,98	18,00	14,02	4,83	3,06	0,00], [(0,00) -3,98	22,00	18,02 (2,00)	4,67	0,29	0,00]]
[[-1,98	14,00	12,02	5,16	3,81	0,00], [-5,98	20,00	14,02	4,77	2,64	0,00], [-3,98	18,00	14,02	4,83	3,06	0,00], [(0,00) -3,98	21,00	17,02 (1,00)	4,69	1,07	0,00]]
[[-1,98	14,00	12,02	5,16	3,81	0,00], [-5,98	20,00	14,02	4,77	2,64	0,00], [-3,98	18,00	14,02	4,83	3,06	0,00], [(0,00) -3,98	20,00	16,02 (0,00)	4,73	1,88	0,00]]
[[-1,98	14,00	12,02	5,16	3,81	0,00], [-5,98	17,00	11,02	4,93	5,06	0,00], [-6,98	23,00	16,02	4,70	1,56	0,00], [(0,00) -1,98	23,00	21,02 (5,00)	4,63	1,97	0,00]]
[[-1,98	14,00	12,02	5,16	3,81	0,00], [-5,98	17,00	11,02	4,93	5,06	0,00], [-6,98	23,00	16,02	4,70	1,56	0,00], [(0,00) -1,98	22,00	20,02 (4,00)	4,65	1,23	0,00]]
[[-1,98	14,00	12,02	5,16	3,81	0,00], [-5,98	17,00	11,02	4,93	5,06	0,00], [-6,98	23,00	16,02	4,70	1,56	0,00], [(0,00) -1,98	21,00	19,02 (3,00)	4,67	0,45	0,00]]
[[-1,98	14,00	12,02	5,16	3,81	0,00], [-5,98	17,00	11,02	4,93	5,06	0,00], [-6,98	23,00	16,02	4,70	1,56	0,00], [(0,00) -1,98	20,00	18,02 (2,00)	4,71	0,37	0,00]]
[[-1,98	14,00	12,02	5,16	3,81	0,00], [-5,98	17,00	11,02	4,93	5,06	0,00], [-6,98	23,00	16,02	4,70	1,56	0,00], [(0,00) -1,98	19,00	17,02 (1,00)	4,75	1,16	0,00]]
