13,5632	23,8852	23,5175	
8,0503	24,5426	24,1263	
8,8128	24,5254	24,1106	
9,6187	24,5084	24,0952	
10,4289	24,4783	24,0678	
11,1946	24,4501	24,0421	
8,8109	24,3629	23,963	
9,5785	24,3421	23,944	
10,3716	24,3285	23,9316	
11,1846	24,2931	23,8993	
11,9585	24,2607	23,8697	
9,6048	24,1646	23,7829	
10,3677	24,1371	23,7576	
11,1505	24,1243	23,746	
11,9693	24,0828	23,7079	
12,749	24,0489	23,6768	
10,4173	23,8744	23,5189	
11,1783	23,8423	23,4894	
11,9568	23,8293	23,4774	
12,778	23,7829	23,4346	
13,56	23,7467	23,4012	
11,1908	23,5911	23,2586	
11,9497	23,5541	23,2243	
12,7236	23,5411	23,2123	
13,5473	23,4897	23,1646	
14,332	23,4514	23,129	
5,6323	25,5552	24,8827	
6,3948	25,5409	24,8948	
7,2007	25,5267	24,8788	
8,0109	25,5017	24,9055	
8,7766	25,4782	24,8704	
6,3863	25,3998	24,8118	
7,1548	25,3835	24,8229	
7,9519	25,3715	24,8305	
8,7626	25,343	24,8093	
9,5343	25,3155	24,785	
7,1937	25,2203	24,6981	
7,9598	25,20	24,6921	
8,7494	25,1882	24,6816	
9,5643	25,1552	24,6522	
10,3402	25,126	24,6262	
8,0043	24,977	24,5033	
8,7693	24,9537	24,4824	
9,5565	24,9413	24,4712	
10,3728	24,9045	24,4382	
11,15	24,873	24,4099	
8,768	24,6915	24,2578	
9,5358	24,6694	24,2378	
10,3293	24,6547	24,2245	
11,1421	24,617	24,1903	
11,9158	24,5822	24,1588	
6,3921	25,2445	24,7226	
7,154	25,2294	24,7295	
7,9606	25,214	24,7157	
8,771	25,1875	24,6921	
9,536	25,1629	24,6702	
7,1513	25,0828	24,604	
7,9201	25,0654	24,5884	
8,7161	25,0529	24,5772	
9,5274	25,0224	24,5499	
10,2998	24,9934	24,5238	
7,9515	24,9027	24,4481	
8,7165	24,8802	24,4279	
9,5038	24,8681	24,417	
10,32	24,8325	24,3849	
11,0972	24,8019	24,3573	
8,7609	24,6459	24,2233	
9,5245	24,62	24,1997	
10,3087	24,6074	24,1882	
11,1266	24,5677	24,1522	
11,9055	24,5347	24,1222	
9,5311	24,3896	23,9948	
10,2932	24,36	23,9677	
11,0743	24,347	23,9559	
11,894	24,3032	23,9158	
12,6747	24,268	23,8837	
7,1911	24,9105	24,4699	
7,9531	24,8946	24,4555	
8,7596	24,8783	24,4408	
9,57	24,8503	24,4155	
10,3351	24,8243	24,3919	
7,9507	24,7419	24,3197	
8,719	24,7231	24,3025	
9,5136	24,7101	24,2908	
10,3257	24,6775	24,2612	
11,0988	24,647	24,2335	
8,7436	24,5564	24,1541	
9,5076	24,5316	24,1315	
10,2926	24,5193	24,1202	
11,1101	24,4811	24,0854	
11,8886	24,4491	24,0562	
9,5567	24,2827	23,9086	
10,319	24,2541	23,8823	
11,1005	24,2413	23,8706	
11,92	24,1987	23,8314	
12,7004	24,1644	23,7998	
10,3307	24,0153	23,6653	
11,0912	23,9823	23,6349	
11,8688	23,9694	23,623	
12,6905	23,9222	23,5794	
13,4731	23,8857	23,5457	
8,0002	24,497	24,1167	
8,7627	24,4802	24,1013	
9,5686	24,4634	24,0859	
10,3789	24,4339	24,0589	
11,1445	24,4063	24,0335	
8,7595	24,32	23,9546	
9,5273	24,2995	23,9358	
10,3205	24,2862	23,9235	
11,1334	24,2515	23,8916	
11,9072	24,2196	23,8623	
9,5508	24,1263	23,7774	
10,3139	24,0994	23,7525	
11,0968	24,0868	23,7409	
11,9155	24,0461	23,7033	
12,6951	24,0128	23,6725	
10,3648	23,8393	23,5145	
11,1259	23,8079	23,4854	
11,9048	23,795	23,4735	
12,7257	23,7495	23,4312	
13,5077	23,7139	23,398	
11,1398	23,5607	23,2568	
11,8988	23,5244	23,223	
12,673	23,5116	23,211	
13,4966	23,4611	23,1638	
14,2811	23,4233	23,1286	
8,7685	24,0922	23,7601	
9,5316	24,0745	23,7437	
10,3368	24,0574	23,7278	
11,147	24,0265	23,6992	
11,9132	23,9973	23,6721	
9,5282	23,908	23,5883	
10,2953	23,886	23,5678	
11,0871	23,8723	23,5551	
11,9008	23,8357	23,5211	
12,6754	23,8026	23,4903	
10,319	23,707	23,4009	
11,081	23,6778	23,3738	
11,8619	23,6651	23,3619	
12,6817	23,622	23,3217	
13,4625	23,5875	23,2895	
11,1332	23,4088	23,1238	
11,8931	23,3747	23,0918	
12,6692	23,3619	23,0799	
13,4917	23,3136	23,0346	
14,2752	23,2769	23,0001	
11,9085	23,1205	22,8536	
12,6659	23,081	22,8164	
13,4368	23,0684	22,8046	
14,2622	23,0147	22,754	
15,0486	22,9759	22,7175	
6,4895	25,0376	24,5966	
7,2526	25,0229	24,5833	
8,0578	25,0087	24,5705	
8,868	24,9829	24,5472	
9,6342	24,9585	24,5251	
7,2436	24,8785	24,4585	
8,0124	24,8616	24,4431	
8,8079	24,8495	24,4322	
9,6195	24,8198	24,4052	
10,392	24,7917	24,3797	
8,0514	24,6958	24,298	
8,8164	24,6739	24,2781	
9,6037	24,6622	24,2674	
10,4199	24,6276	24,2358	
11,1971	24,5979	24,2087	
8,862	24,447	24,077	
9,6255	24,4217	24,0538	
10,4096	24,4095	24,0425	
11,2276	24,3708	24,007	
12,0066	24,3388	23,9775	
9,626	24,1585	23,8192	
10,3919	24,1336	23,7962	
11,1811	24,1194	23,7831	
11,9963	24,0793	23,746	
12,7724	24,0441	23,7134	
7,25	24,7157	24,3253	
8,0123	24,7002	24,3111	
8,8185	24,6846	24,2968	
9,6288	24,6574	24,2719	
10,3942	24,632	24,2486	
8,0106	24,5508	24,1767	
8,7789	24,5325	24,1599	
9,5735	24,5199	24,1483	
10,3856	24,4882	24,1192	
11,1587	24,4585	24,092	
8,8088	24,368	24,0117	
9,5728	24,3439	23,9895	
10,3579	24,3319	23,9784	
11,1754	24,2947	23,9442	
11,9538	24,2635	23,9154	
9,6189	24,1045	23,7727	
10,3812	24,0765	23,7468	
11,1626	24,0641	23,7353	
11,9821	24,0225	23,6967	
12,7626	23,989	23,6656	
10,39	23,8429	23,5326	
11,1505	23,8108	23,5027	
11,9281	23,7982	23,4909	
12,7498	23,7521	23,4479	
13,5324	23,7164	23,4147	
8,0485	24,3743	24,0291	
8,811	24,3579	24,0139	
9,6169	24,3415	23,9989	
10,4272	24,3127	23,9723	
11,1928	24,2857	23,9473	
8,8075	24,2013	23,8695	
9,5752	24,1814	23,851	
10,3684	24,1683	23,8389	
11,1813	24,1344	23,8075	
11,9552	24,1033	23,7787	
9,598	24,0126	23,6955	
10,361	23,9862	23,671	
11,1439	23,9739	23,6596	
11,9626	23,9342	23,6225	
12,7422	23,9016	23,5922	
10,4124	23,7313	23,4362	
11,1735	23,7006	23,4075	
11,9524	23,6881	23,3957	
12,7733	23,6435	23,354	
13,5553	23,6086	23,3214	
11,1878	23,4586	23,1822	
11,9468	23,4231	23,1489	
12,7211	23,4105	23,137	
13,5446	23,361	23,0905	
14,3291	23,324	23,0557	
8,8574	23,9489	23,6496	
9,6204	23,9315	23,6334	
10,4257	23,9147	23,6177	
11,2359	23,8843	23,5893	
12,002	23,8556	23,5625	
9,6158	23,7671	23,4788	
10,383	23,7455	23,4587	
11,1749	23,7321	23,446	
11,9885	23,6961	23,4124	
12,7631	23,6636	23,3819	
10,4039	23,5706	23,2944	
11,166	23,542	23,2676	
11,9471	23,5295	23,2559	
12,7668	23,4872	23,2161	
13,5475	23,4533	23,1842	
11,2197	23,2754	23,0182	
11,9797	23,2419	22,9867	
12,7561	23,2293	22,9747	
13,5784	23,1818	22,93	
14,3617	23,1456	22,8958	
11,9964	22,9916	22,7506	
12,754	22,9528	22,7139	
13,5253	22,9403	22,702	
14,3505	22,8875	22,652	
15,1367	22,8492	22,6158	
9,627	23,5362	23,2732	
10,3906	23,5179	23,256	
11,1952	23,5007	23,2398	
12,0053	23,469	23,2099	
12,7719	23,4387	23,1814	
10,3848	23,3465	23,0927	
11,1514	23,3234	23,0709	
11,9419	23,3096	23,0579	
12,7563	23,2717	23,0221	
13,5316	23,2379	22,9902	
11,1705	23,1433	22,8997	
11,9317	23,1125	22,8706	
12,7108	23,0999	22,8586	
13,5316	23,0552	22,8163	
14,3134	23,02	22,7831	
11,9876	22,8354	22,6084	
12,7465	22,7993	22,5741	
13,5204	22,7866	22,5621	
14,3441	22,7364	22,5144	
15,1288	22,699	22,4789	
12,7657	22,5419	22,3291	
13,5219	22,4998	22,289	
14,2899	22,4875	22,2773	
15,1169	22,4315	22,2239	
15,9049	22,3922	22,1864	
7,3077	24,5249	24,1813	
8,0713	24,5097	24,1672	
8,8759	24,4954	24,154	
9,6859	24,4689	24,1295	
10,4526	24,4436	24,1061	
8,0628	24,3625	24,0339	
8,8309	24,3445	24,0173	
9,6249	24,3324	24,006	
10,4373	24,3015	23,9774	
11,2108	24,2728	23,9507	
8,8699	24,1765	23,8641	
9,6338	24,153	23,8423	
10,4187	24,1414	23,8314	
11,2362	24,1052	23,7978	
12,0148	24,075	23,7696	
9,6803	23,9222	23,631	
10,4424	23,8948	23,6053	
11,2235	23,8828	23,5941	
12,0432	23,8422	23,5561	
12,8239	23,8096	23,5256	
10,445	23,6324	23,3646	
11,2088	23,6045	23,3383	
11,9933	23,5909	23,3255	
12,8111	23,5482	23,2853	
13,5898	23,5126	23,2519	
8,0677	24,1916	23,8858	
8,8303	24,1757	23,8709	
9,6361	24,1599	23,8562	
10,4463	24,1319	23,8301	
11,2121	24,1056	23,8056	
8,8291	24,0244	23,7301	
9,5967	24,0049	23,7119	
10,3898	23,9922	23,70	
11,2028	23,9593	23,6692	
11,9767	23,929	23,6409	
9,6256	23,8381	23,5568	
10,3886	23,8124	23,5327	
11,1715	23,8005	23,5215	
11,9902	23,7617	23,4851	
12,7698	23,73	23,4553	
10,4366	23,5679	23,3055	
11,1976	23,5378	23,2772	
11,9762	23,5256	23,2657	
12,7973	23,4821	23,2247	
13,5794	23,448	23,1926	
11,2086	23,3012	23,0553	
11,9675	23,2664	23,0224	
12,7416	23,2542	23,0108	
13,5652	23,2057	22,965	
14,3499	23,1696	22,9308	
8,8672	23,8408	23,5686	
9,6303	23,8238	23,5527	
10,4355	23,8074	23,5373	
11,2457	23,7779	23,5095	
12,0119	23,7498	23,4831	
9,6256	23,6634	23,4009	
10,3927	23,6424	23,3811	
11,1845	23,6292	23,3687	
11,9982	23,5941	23,3356	
12,7728	23,5623	23,3057	
10,4136	23,4716	23,2198	
11,1756	23,4436	23,1934	
11,9565	23,4314	23,1818	
12,7763	23,3899	23,1427	
13,5571	23,3568	23,1114	
11,2294	23,1828	22,9481	
11,9893	23,15	22,917	
12,7656	23,1376	22,9053	
13,588	23,0911	22,8611	
14,3714	23,0556	22,8275	
12,0062	22,9049	22,6847	
12,7638	22,8667	22,6484	
13,5347	22,8545	22,6368	
14,3601	22,8026	22,5874	
15,1464	22,7651	22,5517	
9,6762	23,4035	23,1663	
10,4397	23,3856	23,1493	
11,2444	23,3687	23,1333	
12,0544	23,3376	23,1038	
12,8211	23,3079	23,0757	
10,4336	23,2171	22,9879	
11,2001	23,1944	22,9664	
11,9908	23,1808	22,9535	
12,8051	23,1436	22,9181	
13,5804	23,1104	22,8866	
11,2184	23,0179	22,7975	
11,9796	22,9876	22,7688	
12,7587	22,9752	22,757	
13,5796	22,9312	22,7151	
14,3613	22,8967	22,6823	
12,036	22,7144	22,509	
12,7949	22,6789	22,4751	
13,5689	22,6664	22,4632	
14,3926	22,617	22,4161	
15,1772	22,5803	22,381	
12,8146	22,4255	22,2327	
13,5708	22,3841	22,1931	
14,3389	22,372	22,1815	
15,1659	22,3168	22,1287	
15,9538	22,2781	22,0916	
10,4458	22,9797	22,7703	
11,2098	22,9609	22,7524	
12,0139	22,9436	22,7359	
12,8238	22,911	22,7048	
13,591	22,8798	22,675	
11,2022	22,785	22,5824	
11,9682	22,7608	22,5593	
12,7576	22,7468	22,5459	
13,5726	22,7077	22,5086	
14,3486	22,6733	22,4757	
11,9839	22,5795	22,3843	
12,7443	22,5471	22,3533	
13,5215	22,5345	22,3413	
14,3434	22,4881	22,2969	
15,1262	22,4524	22,2627	
12,8033	22,2627	22,0807	
13,5611	22,2245	22,0441	
14,3328	22,212	22,0322	
15,1577	22,1599	21,9821	
15,9437	22,122	21,9457	
13,5836	21,9642	21,7933	
14,3385	21,9195	21,7504	
15,1037	21,9076	21,7389	
15,9322	21,8493	21,6828	
16,7218	21,8095	21,6445	
7,3693	24,1608	23,8952	
8,1324	24,1468	23,8821	
8,9376	24,1334	23,8694	
9,7477	24,109	23,8465	
10,5139	24,0859	23,8248	
8,1267	24,012	23,7575	
8,8948	23,9954	23,7419	
9,6889	23,9842	23,7313	
10,5013	23,9556	23,7044	
11,2747	23,9291	23,6793	
8,9304	23,8433	23,6009	
9,6943	23,8214	23,5802	
10,4791	23,8107	23,57	
11,2967	23,7771	23,5383	
12,0753	23,749	23,5117	
9,7403	23,6069	23,3807	
10,5024	23,5814	23,3565	
11,2834	23,5702	23,3459	
12,1031	23,5324	23,3099	
12,8839	23,502	23,2811	
10,5078	23,3549	23,1446	
11,2696	23,3269	23,1179	
12,05	23,3148	23,1065	
12,8701	23,2736	23,0672	
13,6511	23,2408	23,0359	
8,0673	23,8808	23,6442	
8,8299	23,8661	23,6302	
9,6358	23,8514	23,6163	
10,446	23,8255	23,5918	
11,2117	23,8012	23,5688	
8,8281	23,7261	23,4978	
9,5957	23,708	23,4807	
10,3888	23,6963	23,4695	
11,2017	23,6657	23,4405	
11,9757	23,6376	23,4138	
9,6222	23,5541	23,3354	
10,3851	23,5301	23,3126	
11,1679	23,519	23,3021	
11,9867	23,4829	23,2677	
12,7664	23,4533	23,2396	
10,4346	23,3008	23,0966	
11,1955	23,2727	23,0698	
11,9741	23,2613	23,0589	
12,7952	23,2205	23,02	
13,5773	23,1887	22,9896	
11,2079	23,0514	22,8595	
11,9668	23,0187	22,8283	
12,7407	23,0072	22,8173	
13,5644	22,9617	22,7737	
14,3491	22,9278	22,7412	
8,7869	23,5561	23,3488	
9,55	23,5405	23,3339	
10,3552	23,5253	23,3195	
11,1653	23,498	23,2934	
11,9315	23,4721	23,2687	
9,5471	23,3931	23,1924	
10,3142	23,3735	23,1737	
11,1059	23,3613	23,1621	
11,9197	23,3288	23,131	
12,6944	23,2993	23,1028	
10,3392	23,2134	23,0204	
11,1012	23,1873	22,9955	
11,882	23,1759	22,9846	
12,7018	23,1374	22,9477	
13,4827	23,1065	22,9181	
11,1527	22,9468	22,7663	
11,9125	22,916	22,7368	
12,6886	22,9045	22,7258	
13,5111	22,861	22,684	
14,2946	22,8278	22,6521	
11,9273	22,6864	22,5166	
12,6847	22,6506	22,4821	
13,4555	22,6391	22,4711	
14,2809	22,5904	22,4242	
15,0674	22,5552	22,3903	
9,6461	23,1337	22,9533	
10,4097	23,1171	22,9374	
11,2144	23,1014	22,9223	
12,0244	23,0724	22,8945	
12,7911	23,0447	22,8679	
10,4042	22,9605	22,7854	
11,1708	22,9393	22,7651	
11,9613	22,9266	22,7529	
12,7757	22,8919	22,7195	
13,5511	22,8609	22,6897	
11,1905	22,7738	22,6049	
11,9517	22,7455	22,5777	
12,7307	22,7339	22,5665	
13,5516	22,6927	22,5268	
14,3334	22,6603	22,4957	
12,0073	22,4903	22,3322	
12,7661	22,4569	22,30	
13,54	22,4452	22,2887	
14,3637	22,3987	22,2439	
15,1485	22,3641	22,2105	
12,7851	22,2182	22,0693	
13,5412	22,1791	22,0316	
14,3093	22,1677	22,0205	
15,1362	22,1156	21,9701	
15,9242	22,079	21,9347	
10,4644	22,7075	22,5498	
11,2284	22,6899	22,5328	
12,0325	22,6736	22,5171	
12,8424	22,643	22,4876	
13,6096	22,6136	22,4591	
11,2211	22,5245	22,371	
11,9871	22,5016	22,349	
12,7765	22,4885	22,3363	
13,5915	22,4516	22,3006	
14,3676	22,4191	22,2693	
12,0034	22,3303	22,1818	
12,7638	22,2996	22,1522	
13,541	22,2877	22,1407	
14,3629	22,2439	22,0983	
15,1457	22,2101	22,0656	
12,8225	22,0307	21,8917	
13,5803	21,9945	21,8567	
14,3519	21,9826	21,8452	
15,1769	21,9331	21,7972	
15,9629	21,8971	21,7623	
13,6024	21,7469	21,6159	
14,3573	21,7044	21,5747	
15,1225	21,6931	21,5636	
15,951	21,6375	21,5097	
16,7407	21,5996	21,4729	
10,5351	22,2435	22,1211	
11,2995	22,2275	22,1056	
12,1031	22,2132	22,0916	
12,9129	22,1855	22,0647	
13,6805	22,1587	22,0387	
11,2173	22,0838	21,9649	
11,985	22,0647	21,9464	
12,7783	22,0522	21,9342	
13,5911	22,0199	21,9028	
14,365	21,9901	21,8738	
11,9495	21,889	21,7748	
12,7137	21,8648	21,7513	
13,4991	21,8526	21,7394	
14,3164	21,8153	21,703	
15,0946	21,7838	21,6723	
12,7934	21,6335	21,5246	
13,553	21,6025	21,4944	
14,3285	21,5911	21,4832	
15,1513	21,5473	21,4405	
15,9351	21,5142	21,4082	
13,6096	21,3539	21,251	
14,366	21,3166	21,2146	
15,1346	21,3055	21,2037	
15,9613	21,2557	21,155	
16,749	21,2204	21,1206	
14,3587	20,7804	20,6986	
15,1139	20,7586	20,6772	
15,9287	20,7284	20,6475	
16,7404	20,6887	20,6086	
17,4987	20,6563	20,5767	
